config,bita,abar,sigma_e,gov,T_max_frac,phi0,phib,phie,phiy,loan/gdp,bailout/y,def_prob,defprob_bc,g/y,std_y,debty,avg_welf,avg_welf_b1,avg_welf_b2,avg_welf_b3,avg_welf_b4,avg_welf_b5,avg_welf_b6,avg_welf_b7,avg_welf_b8,avg_welf_b9,avg_welf_b10,avg_welf_b11,avg_welf_b12,avg_welf_b13,avg_welf_b14,avg_welf_b15,avg_welf_b16,avg_welf_b17,avg_welf_b18,avg_welf_b19,avg_welf_b20,conv,convq,iter,avg_spread,std_spread,corr_spread_y,avg_rate,prob_Tmax_binding,prob_Tmax_negative
3075,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2915422380E-01,.5000000000,.000000000,.5000000000,36.37009595,.5303855700E-02,.3968297726,.3678724709,19.25980029,5.256628814,26.61835216,.000000000,.3882224030E-01,.5658675830E-01,.7414914510E-01,.1154526565,.2100178645,.2972710101,.2120796366,.2311150398,.1577850536,.9695229440E-01,.2046555300E-02,-.6383455950E-01,-.9385569540E-01,-.9860157880E-01,-.9667416600E-01,-.1006526950,-.1045731721,-.1234536787,-.8431474580E-01,-.8058615590E-01,.8415650000E-04,.000000000,46,.4246480655,.5677620301,-.3651657684,.2553277482,65.82496853,.4816120599
3076,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2230537180E-01,.5000000000,.000000000,.5000000000,36.37029316,.6236783300E-02,.3966919366,.3678724709,19.25973112,5.256314972,26.61661334,.000000000,.5895265100E-01,.9101917580E-01,.1354108165,.2110522831,.3342619043,.3596703853,.2784763343,.2662054470,.1850150132,.9702904980E-01,.2174206500E-02,-.6371050110E-01,-.9358362940E-01,-.9796007140E-01,-.9484551180E-01,-.9806530940E-01,-.1012882948,-.1185127942,-.7820684590E-01,-.7296776200E-01,.8471140000E-04,.000000000,46,.4250197226,.5661954787,-.3664525852,.2539927391,60.26223316,.4379902734
3077,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1579366720E-01,.5000000000,.000000000,.5000000000,36.37033494,.6381797000E-02,.3993108201,.3755364807,19.25957991,5.257492911,26.61138123,.000000000,.8801009390E-01,.1472232338,.2194975678,.3296558760,.4737276555,.4213815177,.3398070784,.2919285374,.2073898830,.9505518280E-01,.1075126000E-03,-.6545565380E-01,-.9499968180E-01,-.9856344130E-01,-.9401790690E-01,-.9721651010E-01,-.9796418600E-01,-.1124619557,-.7024487510E-01,-.6272566190E-01,.8661140000E-04,.000000000,46,.4281541331,.5714014806,-.3821554163,.2535744455,50.65372473,.4214831372
3078,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.9708977000E-02,.5000000000,.000000000,.5000000000,36.37071948,.7728859600E-02,.3991729841,.3755364807,19.25947207,5.257281320,26.60967561,.000000000,.1352119218,.2278816735,.3279854560,.4624500277,.6159564903,.4834981361,.3978844607,.3172103638,.2219916202,.9515453400E-01,.2632638000E-03,-.6528139710E-01,-.9462717780E-01,-.9760811840E-01,-.9102381040E-01,-.9257505040E-01,-.9143605930E-01,-.1013714615,-.5625381230E-01,-.4493968690E-01,.8621960000E-04,.000000000,46,.4294025273,.5628148920,-.3873124036,.2509043830,46.21574022,.3928628981
3079,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.4226077700E-02,.5000000000,.000000000,.5000000000,36.37093049,.8018091800E-02,.3993108201,.3755364807,19.25935029,5.256334485,26.60778547,.000000000,.2006270866,.3205235036,.4431895398,.5922835493,.7139552267,.5367799605,.4406960102,.3389663394,.2262196393,.9426068900E-01,-.6416325000E-03,-.6614949970E-01,-.9526592230E-01,-.9761570250E-01,-.8811908100E-01,-.8699640200E-01,-.8161357570E-01,-.8615959700E-01,-.3915966520E-01,-.2185441580E-01,.8990520000E-04,.000000000,45,.4301242121,.5588485725,-.3899923156,.2491831006,42.79838189,.3795282569
3080,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.000000000,.5000000000,.000000000,.5000000000,36.37603283,.1190660880E-01,.3478980014,.2835683630,19.25509069,5.247950980,26.09165746,.000000000,.2032099886,.3471448512,.4856361501,.6376376973,.7063907258,.5209418539,.4097477416,.2951727421,.1644442074,.2946313150E-01,-.7401305860E-01,-.1425824305,-.1790945728,-.1923721352,-.1915561980,-.1924664544,-.1952885387,-.2053450045,-.1489631712,-.2251499417,.8922350000E-04,.2956449900E-02,47,.3780917196,.5259370180,-.4133626952,.2007755671,40.22157396,.3287871239
3081,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.5492802700E-02,.5000000000,.000000000,.5000000000,36.37635910,.1331581490E-01,.3478980014,.2835683630,19.25500759,5.247970044,26.09079793,.000000000,.3023988600,.4743291963,.6268078401,.7769519691,.7624593050,.5754361229,.4332323706,.3157601489,.1640283426,.2907931910E-01,-.7437368840E-01,-.1428927567,-.1792277759,-.1907972184,-.1849192974,-.1807114900,-.1743505606,-.1775361100,-.1130086935,-.1781687339,.9632870000E-04,.000000000,46,.3788721328,.5225000793,-.4153876442,.1976909091,37.47556641,.2854854849
3082,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.1261914690E-01,.5000000000,.000000000,.5000000000,36.37688544,.1521417810E-01,.3474844935,.2835683630,19.25457283,5.244148544,26.07663376,.000000000,.4662009094,.6630313079,.8162740237,.9574411487,.8355958152,.6439635570,.4625237509,.3386712423,.1641090570,.2917501720E-01,-.7423885220E-01,-.1427046193,-.1786382578,-.1859564462,-.1688355140,-.1531897090,-.1384467790,-.1334279270,-.5787235900E-01,-.1135343937,.9212830000E-04,.000000000,46,.3778815935,.5277120560,-.4112942815,.1920983823,33.08863683,.2460695490
3083,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.2052766290E-01,.5000000000,.000000000,.5000000000,36.38251509,.2624763920E-01,.2749827705,.2452483139,19.24766512,5.207271284,25.30674665,.000000000,.6075587952,.8093048407,.9583027172,1.056416489,.8432966833,.6362209729,.4227792272,.2735942714,.8337514720E-01,-.5600431810E-01,-.1654338337,-.2451926007,-.2945726637,-.3073475058,-.2867954894,-.2766652657,-.2596032625,-.2718714356,-.2229317913,-.3119761581,.8235300000E-04,.000000000,47,.2822461275,.3758410205,-.2702004545,.1420013595,32.02848794,.1126584910
3084,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.2899118650E-01,.5000000000,.000000000,.5000000000,36.38348300,.2815923710E-01,.2749827705,.2452483139,19.24731042,5.204986501,25.30478309,.000000000,.8513782804,1.049959785,1.177130951,1.150343720,.9239530911,.6810764544,.4553540224,.2744244318,.8336054860E-01,-.5580971170E-01,-.1652697171,-.2446726667,-.2906402064,-.2865283735,-.2447673828,-.2211326863,-.1850775892,-.1798399838,-.1118721530,-.1855395621,.8424070000E-04,.000000000,46,.2826545094,.3726879428,-.2728383372,.1310450596,27.33879884,.7482851800E-01
3085,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.3789291420E-01,.5000000000,.000000000,.5000000000,36.38296135,.4882998650E-01,.2982770503,.3142244022,19.24159246,5.189334795,24.60454539,.000000000,1.015049339,1.198104803,1.301678126,1.145667969,.9132091090,.6171270551,.3845178865,.1681443506,-.2510917980E-01,-.1735898575,-.2920422002,-.3839595290,-.4359205027,-.4168935361,-.3711714614,-.3383038653,-.3101660696,-.3206703686,-.2584216532,-.1897290940,.9053350000E-04,.000000000,46,.3126598890,.4325171506,-.2582441049,.1343605691,24.76097428,.2647981990E-01
3086,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.4716018510E-01,.5000000000,.000000000,.5000000000,36.38698531,.1355837983,.2711233632,.2529123237,19.23106886,5.190961638,23.14215981,.000000000,1.076860221,1.243487289,1.285616710,1.041109886,.7834279813,.4525562198,.1845040769,-.5395956910E-01,-.2566318102,-.4255424812,-.5668305567,-.6848337973,-.7366390997,-.7188196127,-.6813218690,-.6610786173,-.6769392876,-.6573987954,-.7226378540,-.4090290854,.8520460000E-04,.000000000,47,.2776717403,.3636309932,-.2380961248,.9619708230E-01,22.34607304,.2771242300E-02
3087,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.5674291580E-01,.5000000000,.000000000,.5000000000,36.38580418,.2183664154,.3222605100,.3448804414,19.22543953,5.177791773,22.48861438,.000000000,1.243504855,1.373886345,1.290000990,1.032750601,.7230560209,.3842438489,.7462136790E-01,-.1669771664,-.3787302978,-.5566857414,-.7097604897,-.8310953377,-.8683646469,-.8467671241,-.8003619820,-.7861973404,-.8208635778,-.8047009643,-.7212660671,-.4221543352,.9863070000E-04,.000000000,46,.3368252712,.4591841553,-.2861295061,.1042846762,18.76337821,.2773902000E-03
3088,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.6660425660E-01,.5000000000,.000000000,.5000000000,36.38907645,.4124811655,.3142660234,.3218884120,19.21363506,5.158247836,21.02066581,.000000000,1.289518382,1.380417827,1.195206389,.9203217287,.5556575991,.1944898565,-.1498096989,-.4006011744,-.6328069624,-.8333489974,-1.013355845,-1.133733459,-1.172824180,-1.157476973,-1.126046878,-1.151692235,-1.163264090,-1.269165407,-.9392504883,-.5514347632,.8826890000E-04,.000000000,47,.3226557029,.4983243066,-.3353463344,.7571802630E-01,17.46117360,.000000000
3089,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.7671583430E-01,.5000000000,.000000000,.5000000000,36.38993669,.5253683791,.3281874569,.3525444513,19.20953167,5.164655719,20.33680470,.000000000,1.399246904,1.420392593,1.193894105,.8750852545,.4888621579,.8678328060E-01,-.2633340634,-.5235977323,-.7640755809,-.9767500191,-1.158471589,-1.267135219,-1.306206631,-1.292002718,-1.254103085,-1.276054496,-1.335852671,-1.301417886,-1.003045900,-.5096609341,.8354230000E-04,.000000000,47,.3425055187,.4659171103,-.2811577009,.6951471360E-01,14.88318530,.000000000
3090,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.8705505630E-01,.5000000000,.000000000,.5000000000,36.38895244,.7826019339,.4917987595,.5058246475,19.19615701,5.131411952,19.07366740,.000000000,1.374824441,1.341244014,1.089872521,.7066075248,.3032718373,-.1395232153,-.4980847172,-.7791346653,-1.040927799,-1.280740122,-1.467361721,-1.586283505,-1.633538592,-1.632225024,-1.658434149,-1.697430824,-1.724817569,-1.556072279,-1.175876611,-.6172340284,.9331130000E-04,.000000000,47,.5078289701,.7263246789,-.3404284029,.7321779640E-01,13.66288084,.000000000
3091,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.9760346220E-01,.5000000000,.000000000,.5000000000,36.39208879,.9307306095,.3998621640,.4904966278,19.19477930,5.165960831,18.30324330,.000000000,1.411523542,1.349247330,1.059826139,.6374193750,.1994661686,-.2562804665,-.6248900378,-.9139697851,-1.189168192,-1.433808603,-1.618380475,-1.735388242,-1.798892401,-1.798269412,-1.808089625,-1.825600585,-1.901361178,-1.587744533,-1.179734399,-.6201360655,.9578100000E-04,.000000000,47,.4169351434,.5289463400,-.2578146498,.5202082290E-01,9.685066951,.000000000
3092,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.1083456542,.5000000000,.000000000,.5000000000,36.39284236,1.095845993,.4264645072,.6207847946,19.19070355,5.170189244,17.69444907,.000000000,1.443498157,1.357645159,1.005461840,.5704305047,.9089576380E-01,-.3665351052,-.7452860169,-1.043188230,-1.330537417,-1.581190322,-1.763143425,-1.880651594,-1.931792759,-1.956409134,-1.960630599,-1.979257473,-1.910979460,-1.577352415,-1.163820895,-.6018241865,.9804570000E-04,.000000000,47,.4594961973,.5976032416,-.2524855712,.4491511620E-01,7.892938263,.000000000
3093,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.1192685731,.5000000000,.000000000,.5000000000,36.39400109,1.099439669,.4226050999,.6207847946,19.18990568,5.161730138,17.66991831,.000000000,1.550568997,1.440116445,1.047581942,.5904083715,.9105873030E-01,-.3661772228,-.7447398908,-1.042610946,-1.328673849,-1.573561202,-1.748378649,-1.858782901,-1.906792253,-1.929928111,-1.927978043,-1.950536257,-1.889543569,-1.640324837,-1.126921349,-.5351453960,.8778960000E-04,.000000000,47,.4562118436,.5939008943,-.2558315208,.3656035340E-01,4.744030039,.000000000
3094,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.1303609881,.5000000000,.000000000,.5000000000,36.39423463,1.288634820,.5649896623,.6744328633,19.18048992,5.119605712,16.99991211,.000000000,1.537846563,1.386984097,.9782878522,.4746745214,-.2783260030E-01,-.4892655257,-.8789980484,-1.187883345,-1.487705199,-1.736219745,-1.915918246,-2.034768236,-2.096149426,-2.146877366,-2.172938617,-2.199803374,-2.076072484,-1.680218256,-1.141144597,-.5737916383,.9727000000E-04,.000000000,47,.5896268366,.7772808980,-.2689928805,.3424299730E-01,2.472307396,.000000000
3095,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.1416131267,.5000000000,.000000000,.5000000000,36.39489756,1.436394793,.5983459683,.7664009810,19.18013812,5.178849642,16.54320724,.000000000,1.525944389,1.338297107,.9056819620,.3706216003,-.1326207066,-.6029826958,-.9994198920,-1.322532843,-1.629316889,-1.872511528,-2.041914021,-2.166207914,-2.230305593,-2.248670104,-2.247094545,-2.221416229,-2.092044731,-1.696400728,-1.159774856,-.5897850219,.8136100000E-04,.000000000,48,.6395737181,.8168281169,-.2566187408,.2969507620E-01,1.301052364,.000000000
3096,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.1530164000,.5000000000,.000000000,.5000000000,36.39668712,1.529452672,.4986905582,.7434089516,19.17646872,5.127497287,16.22771253,.000000000,1.561236097,1.360173521,.8951128576,.3546680441,-.1489654982,-.6192805025,-1.017739920,-1.340104299,-1.647581557,-1.892826002,-2.069986116,-2.204445801,-2.266538070,-2.298207679,-2.300776406,-2.395811621,-2.108995224,-1.708210989,-1.198306179,-.5711820111,.9904030000E-04,.000000000,47,.5261529758,.7702085928,-.3721219986,.1890551590E-01,.4183217930,.000000000
3097,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.1645631935,.5000000000,.000000000,.5000000000,36.39726289,1.530901218,.4985527223,.7434089516,19.17629631,5.126981262,16.22690252,.000000000,1.598574310,1.385550261,.8955438645,.3550984308,-.1484614645,-.6187721404,-1.017189081,-1.339264692,-1.645402830,-1.886938659,-2.062416880,-2.194283903,-2.254179688,-2.282733539,-2.282489505,-2.375330496,-2.087166119,-1.685380676,-1.174605101,-.5470105918,.9781720000E-04,.000000000,47,.5260854342,.7701331589,-.3721996129,.1523601480E-01,.1968570403,.000000000
3098,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.1762467052,.5000000000,.000000000,.5000000000,36.39780245,1.532555870,.4985527223,.7434089516,19.17612389,5.126478615,16.22573775,.000000000,1.627349601,1.390634487,.8957448916,.3553197084,-.1482192368,-.6184670593,-1.016838654,-1.338667523,-1.643626814,-1.882148695,-2.056418497,-2.186452882,-2.244994953,-2.271218237,-2.269114916,-2.360541331,-2.071611566,-1.669342837,-1.158056131,-.5301547149,.9134590000E-04,.000000000,47,.5260456551,.7701700120,-.3722977260,.1203242100E-01,.9411593040E-01,.000000000
3099,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,.1880608185,.5000000000,.000000000,.5000000000,36.39804731,1.788761761,.4814610613,.7664009810,19.17532657,5.163977225,15.60805839,.000000000,1.552075627,1.292743859,.7877707373,.2420852613,-.2620527592,-.7424360381,-1.149821404,-1.484304110,-1.796491434,-2.039414650,-2.217693898,-2.348699547,-2.427552510,-2.464416723,-2.466358954,-2.416624612,-2.123828793,-1.718690150,-1.207641573,-.5803225202,.8398960000E-04,.000000000,48,.5179808550,.6612421916,-.2728484927,.1069292670E-01,.4895383260E-01,.000000000
